fips,stateabbr,naics,month_code,coverage_measure,year,month_number,date,coverage_score
9,CT,441,cov201906,A,2019,6,2019-06-01,4.0
9,CT,442,cov201906,A,2019,6,2019-06-01,4.0
9,CT,443,cov201906,A,2019,6,2019-06-01,4.0
9,CT,444,cov201906,A,2019,6,2019-06-01,4.0
9,CT,445,cov201906,D,2019,6,2019-06-01,1.0
9,CT,446,cov201906,A,2019,6,2019-06-01,4.0
9,CT,447,cov201906,A,2019,6,2019-06-01,4.0
9,CT,448,cov201906,A,2019,6,2019-06-01,4.0
9,CT,451,cov201906,C,2019,6,2019-06-01,2.0
9,CT,452,cov201906,C,2019,6,2019-06-01,2.0
9,CT,453,cov201906,A,2019,6,2019-06-01,4.0
9,CT,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
10,DE,441,cov201906,B,2019,6,2019-06-01,3.0
10,DE,442,cov201906,A,2019,6,2019-06-01,4.0
10,DE,443,cov201906,A,2019,6,2019-06-01,4.0
10,DE,444,cov201906,A,2019,6,2019-06-01,4.0
10,DE,445,cov201906,C,2019,6,2019-06-01,2.0
10,DE,446,cov201906,A,2019,6,2019-06-01,4.0
10,DE,447,cov201906,A,2019,6,2019-06-01,4.0
10,DE,448,cov201906,A,2019,6,2019-06-01,4.0
10,DE,451,cov201906,D,2019,6,2019-06-01,1.0
10,DE,452,cov201906,C,2019,6,2019-06-01,2.0
10,DE,453,cov201906,A,2019,6,2019-06-01,4.0
10,DE,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
11,DC,441,cov201906,A,2019,6,2019-06-01,4.0
11,DC,442,cov201906,A,2019,6,2019-06-01,4.0
11,DC,443,cov201906,A,2019,6,2019-06-01,4.0
11,DC,444,cov201906,A,2019,6,2019-06-01,4.0
11,DC,445,cov201906,D,2019,6,2019-06-01,1.0
11,DC,446,cov201906,A,2019,6,2019-06-01,4.0
11,DC,447,cov201906,S,2019,6,2019-06-01,
11,DC,448,cov201906,A,2019,6,2019-06-01,4.0
11,DC,451,cov201906,B,2019,6,2019-06-01,3.0
11,DC,452,cov201906,C,2019,6,2019-06-01,2.0
11,DC,453,cov201906,A,2019,6,2019-06-01,4.0
11,DC,TOTAL,cov201906,D,2019,6,2019-06-01,1.0
12,FL,441,cov201906,B,2019,6,2019-06-01,3.0
12,FL,442,cov201906,A,2019,6,2019-06-01,4.0
12,FL,443,cov201906,A,2019,6,2019-06-01,4.0
12,FL,444,cov201906,A,2019,6,2019-06-01,4.0
12,FL,445,cov201906,D,2019,6,2019-06-01,1.0
12,FL,446,cov201906,A,2019,6,2019-06-01,4.0
12,FL,447,cov201906,A,2019,6,2019-06-01,4.0
12,FL,448,cov201906,A,2019,6,2019-06-01,4.0
12,FL,451,cov201906,A,2019,6,2019-06-01,4.0
12,FL,452,cov201906,D,2019,6,2019-06-01,1.0
12,FL,453,cov201906,B,2019,6,2019-06-01,3.0
12,FL,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
13,GA,441,cov201906,B,2019,6,2019-06-01,3.0
13,GA,442,cov201906,A,2019,6,2019-06-01,4.0
13,GA,443,cov201906,A,2019,6,2019-06-01,4.0
13,GA,444,cov201906,A,2019,6,2019-06-01,4.0
13,GA,445,cov201906,B,2019,6,2019-06-01,3.0
13,GA,446,cov201906,A,2019,6,2019-06-01,4.0
13,GA,447,cov201906,A,2019,6,2019-06-01,4.0
13,GA,448,cov201906,A,2019,6,2019-06-01,4.0
13,GA,451,cov201906,A,2019,6,2019-06-01,4.0
13,GA,452,cov201906,D,2019,6,2019-06-01,1.0
13,GA,453,cov201906,B,2019,6,2019-06-01,3.0
13,GA,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
15,HI,441,cov201906,B,2019,6,2019-06-01,3.0
15,HI,442,cov201906,A,2019,6,2019-06-01,4.0
15,HI,443,cov201906,A,2019,6,2019-06-01,4.0
15,HI,444,cov201906,C,2019,6,2019-06-01,2.0
15,HI,445,cov201906,D,2019,6,2019-06-01,1.0
15,HI,446,cov201906,A,2019,6,2019-06-01,4.0
15,HI,447,cov201906,C,2019,6,2019-06-01,2.0
15,HI,448,cov201906,A,2019,6,2019-06-01,4.0
15,HI,451,cov201906,A,2019,6,2019-06-01,4.0
15,HI,452,cov201906,A,2019,6,2019-06-01,4.0
15,HI,453,cov201906,A,2019,6,2019-06-01,4.0
15,HI,TOTAL,cov201906,C,2019,6,2019-06-01,2.0
16,ID,441,cov201906,A,2019,6,2019-06-01,4.0
16,ID,442,cov201906,A,2019,6,2019-06-01,4.0
16,ID,443,cov201906,A,2019,6,2019-06-01,4.0
16,ID,444,cov201906,A,2019,6,2019-06-01,4.0
16,ID,445,cov201906,B,2019,6,2019-06-01,3.0
16,ID,446,cov201906,A,2019,6,2019-06-01,4.0
16,ID,447,cov201906,A,2019,6,2019-06-01,4.0
16,ID,448,cov201906,A,2019,6,2019-06-01,4.0
16,ID,451,cov201906,A,2019,6,2019-06-01,4.0
16,ID,452,cov201906,C,2019,6,2019-06-01,2.0
16,ID,453,cov201906,B,2019,6,2019-06-01,3.0
16,ID,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
17,IL,441,cov201906,B,2019,6,2019-06-01,3.0
17,IL,442,cov201906,A,2019,6,2019-06-01,4.0
17,IL,443,cov201906,B,2019,6,2019-06-01,3.0
17,IL,444,cov201906,A,2019,6,2019-06-01,4.0
17,IL,445,cov201906,C,2019,6,2019-06-01,2.0
17,IL,446,cov201906,A,2019,6,2019-06-01,4.0
17,IL,447,cov201906,A,2019,6,2019-06-01,4.0
17,IL,448,cov201906,A,2019,6,2019-06-01,4.0
17,IL,451,cov201906,A,2019,6,2019-06-01,4.0
17,IL,452,cov201906,C,2019,6,2019-06-01,2.0
17,IL,453,cov201906,B,2019,6,2019-06-01,3.0
17,IL,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
18,IN,441,cov201906,A,2019,6,2019-06-01,4.0
18,IN,442,cov201906,A,2019,6,2019-06-01,4.0
18,IN,443,cov201906,A,2019,6,2019-06-01,4.0
18,IN,444,cov201906,A,2019,6,2019-06-01,4.0
18,IN,445,cov201906,A,2019,6,2019-06-01,4.0
18,IN,446,cov201906,A,2019,6,2019-06-01,4.0
18,IN,447,cov201906,A,2019,6,2019-06-01,4.0
18,IN,448,cov201906,A,2019,6,2019-06-01,4.0
18,IN,451,cov201906,A,2019,6,2019-06-01,4.0
18,IN,452,cov201906,C,2019,6,2019-06-01,2.0
18,IN,453,cov201906,A,2019,6,2019-06-01,4.0
18,IN,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
19,IA,441,cov201906,B,2019,6,2019-06-01,3.0
19,IA,442,cov201906,A,2019,6,2019-06-01,4.0
19,IA,443,cov201906,A,2019,6,2019-06-01,4.0
19,IA,444,cov201906,A,2019,6,2019-06-01,4.0
19,IA,445,cov201906,A,2019,6,2019-06-01,4.0
19,IA,446,cov201906,A,2019,6,2019-06-01,4.0
19,IA,447,cov201906,A,2019,6,2019-06-01,4.0
19,IA,448,cov201906,A,2019,6,2019-06-01,4.0
19,IA,451,cov201906,B,2019,6,2019-06-01,3.0
19,IA,452,cov201906,D,2019,6,2019-06-01,1.0
19,IA,453,cov201906,A,2019,6,2019-06-01,4.0
19,IA,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
20,KS,441,cov201906,A,2019,6,2019-06-01,4.0
20,KS,442,cov201906,A,2019,6,2019-06-01,4.0
20,KS,443,cov201906,A,2019,6,2019-06-01,4.0
20,KS,444,cov201906,A,2019,6,2019-06-01,4.0
20,KS,445,cov201906,A,2019,6,2019-06-01,4.0
20,KS,446,cov201906,A,2019,6,2019-06-01,4.0
20,KS,447,cov201906,A,2019,6,2019-06-01,4.0
20,KS,448,cov201906,A,2019,6,2019-06-01,4.0
20,KS,451,cov201906,A,2019,6,2019-06-01,4.0
20,KS,452,cov201906,D,2019,6,2019-06-01,1.0
20,KS,453,cov201906,B,2019,6,2019-06-01,3.0
20,KS,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
21,KY,441,cov201906,A,2019,6,2019-06-01,4.0
21,KY,442,cov201906,A,2019,6,2019-06-01,4.0
21,KY,443,cov201906,A,2019,6,2019-06-01,4.0
21,KY,444,cov201906,A,2019,6,2019-06-01,4.0
21,KY,445,cov201906,A,2019,6,2019-06-01,4.0
21,KY,446,cov201906,A,2019,6,2019-06-01,4.0
21,KY,447,cov201906,A,2019,6,2019-06-01,4.0
21,KY,448,cov201906,A,2019,6,2019-06-01,4.0
21,KY,451,cov201906,A,2019,6,2019-06-01,4.0
21,KY,452,cov201906,C,2019,6,2019-06-01,2.0
21,KY,453,cov201906,A,2019,6,2019-06-01,4.0
21,KY,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
22,LA,441,cov201906,A,2019,6,2019-06-01,4.0
22,LA,442,cov201906,A,2019,6,2019-06-01,4.0
22,LA,443,cov201906,A,2019,6,2019-06-01,4.0
22,LA,444,cov201906,A,2019,6,2019-06-01,4.0
22,LA,445,cov201906,C,2019,6,2019-06-01,2.0
22,LA,446,cov201906,A,2019,6,2019-06-01,4.0
22,LA,447,cov201906,A,2019,6,2019-06-01,4.0
22,LA,448,cov201906,B,2019,6,2019-06-01,3.0
22,LA,451,cov201906,B,2019,6,2019-06-01,3.0
22,LA,452,cov201906,D,2019,6,2019-06-01,1.0
22,LA,453,cov201906,A,2019,6,2019-06-01,4.0
22,LA,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
23,ME,441,cov201906,A,2019,6,2019-06-01,4.0
23,ME,442,cov201906,A,2019,6,2019-06-01,4.0
23,ME,443,cov201906,A,2019,6,2019-06-01,4.0
23,ME,444,cov201906,A,2019,6,2019-06-01,4.0
23,ME,445,cov201906,B,2019,6,2019-06-01,3.0
23,ME,446,cov201906,A,2019,6,2019-06-01,4.0
23,ME,447,cov201906,A,2019,6,2019-06-01,4.0
23,ME,448,cov201906,B,2019,6,2019-06-01,3.0
23,ME,451,cov201906,D,2019,6,2019-06-01,1.0
23,ME,452,cov201906,C,2019,6,2019-06-01,2.0
23,ME,453,cov201906,A,2019,6,2019-06-01,4.0
23,ME,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
24,MD,441,cov201906,A,2019,6,2019-06-01,4.0
24,MD,442,cov201906,A,2019,6,2019-06-01,4.0
24,MD,443,cov201906,A,2019,6,2019-06-01,4.0
24,MD,444,cov201906,A,2019,6,2019-06-01,4.0
24,MD,445,cov201906,D,2019,6,2019-06-01,1.0
24,MD,446,cov201906,A,2019,6,2019-06-01,4.0
24,MD,447,cov201906,A,2019,6,2019-06-01,4.0
24,MD,448,cov201906,A,2019,6,2019-06-01,4.0
24,MD,451,cov201906,D,2019,6,2019-06-01,1.0
24,MD,452,cov201906,D,2019,6,2019-06-01,1.0
24,MD,453,cov201906,B,2019,6,2019-06-01,3.0
24,MD,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
25,MA,441,cov201906,A,2019,6,2019-06-01,4.0
25,MA,442,cov201906,A,2019,6,2019-06-01,4.0
25,MA,443,cov201906,A,2019,6,2019-06-01,4.0
25,MA,444,cov201906,A,2019,6,2019-06-01,4.0
25,MA,445,cov201906,D,2019,6,2019-06-01,1.0
25,MA,446,cov201906,A,2019,6,2019-06-01,4.0
25,MA,447,cov201906,A,2019,6,2019-06-01,4.0
25,MA,448,cov201906,A,2019,6,2019-06-01,4.0
25,MA,451,cov201906,C,2019,6,2019-06-01,2.0
25,MA,452,cov201906,C,2019,6,2019-06-01,2.0
25,MA,453,cov201906,A,2019,6,2019-06-01,4.0
25,MA,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
26,MI,441,cov201906,A,2019,6,2019-06-01,4.0
26,MI,442,cov201906,A,2019,6,2019-06-01,4.0
26,MI,443,cov201906,A,2019,6,2019-06-01,4.0
26,MI,444,cov201906,A,2019,6,2019-06-01,4.0
26,MI,445,cov201906,A,2019,6,2019-06-01,4.0
26,MI,446,cov201906,A,2019,6,2019-06-01,4.0
26,MI,447,cov201906,A,2019,6,2019-06-01,4.0
26,MI,448,cov201906,A,2019,6,2019-06-01,4.0
26,MI,451,cov201906,A,2019,6,2019-06-01,4.0
26,MI,452,cov201906,B,2019,6,2019-06-01,3.0
26,MI,453,cov201906,B,2019,6,2019-06-01,3.0
26,MI,TOTAL,cov201906,A,2019,6,2019-06-01,4.0
27,MN,441,cov201906,A,2019,6,2019-06-01,4.0
27,MN,442,cov201906,A,2019,6,2019-06-01,4.0
27,MN,443,cov201906,A,2019,6,2019-06-01,4.0
27,MN,444,cov201906,A,2019,6,2019-06-01,4.0
27,MN,445,cov201906,B,2019,6,2019-06-01,3.0
27,MN,446,cov201906,B,2019,6,2019-06-01,3.0
27,MN,447,cov201906,A,2019,6,2019-06-01,4.0
27,MN,448,cov201906,A,2019,6,2019-06-01,4.0
27,MN,451,cov201906,A,2019,6,2019-06-01,4.0
27,MN,452,cov201906,D,2019,6,2019-06-01,1.0
27,MN,453,cov201906,A,2019,6,2019-06-01,4.0
27,MN,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
28,MS,441,cov201906,A,2019,6,2019-06-01,4.0
28,MS,442,cov201906,A,2019,6,2019-06-01,4.0
28,MS,443,cov201906,A,2019,6,2019-06-01,4.0
28,MS,444,cov201906,A,2019,6,2019-06-01,4.0
28,MS,445,cov201906,A,2019,6,2019-06-01,4.0
28,MS,446,cov201906,A,2019,6,2019-06-01,4.0
28,MS,447,cov201906,A,2019,6,2019-06-01,4.0
28,MS,448,cov201906,A,2019,6,2019-06-01,4.0
28,MS,451,cov201906,B,2019,6,2019-06-01,3.0
28,MS,452,cov201906,D,2019,6,2019-06-01,1.0
28,MS,453,cov201906,A,2019,6,2019-06-01,4.0
28,MS,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
29,MO,441,cov201906,A,2019,6,2019-06-01,4.0
29,MO,442,cov201906,A,2019,6,2019-06-01,4.0
29,MO,443,cov201906,A,2019,6,2019-06-01,4.0
29,MO,444,cov201906,A,2019,6,2019-06-01,4.0
29,MO,445,cov201906,C,2019,6,2019-06-01,2.0
29,MO,446,cov201906,A,2019,6,2019-06-01,4.0
29,MO,447,cov201906,A,2019,6,2019-06-01,4.0
29,MO,448,cov201906,A,2019,6,2019-06-01,4.0
29,MO,451,cov201906,A,2019,6,2019-06-01,4.0
29,MO,452,cov201906,D,2019,6,2019-06-01,1.0
29,MO,453,cov201906,A,2019,6,2019-06-01,4.0
29,MO,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
30,MT,441,cov201906,A,2019,6,2019-06-01,4.0
30,MT,442,cov201906,A,2019,6,2019-06-01,4.0
30,MT,443,cov201906,A,2019,6,2019-06-01,4.0
30,MT,444,cov201906,A,2019,6,2019-06-01,4.0
30,MT,445,cov201906,C,2019,6,2019-06-01,2.0
30,MT,446,cov201906,A,2019,6,2019-06-01,4.0
30,MT,447,cov201906,A,2019,6,2019-06-01,4.0
30,MT,448,cov201906,A,2019,6,2019-06-01,4.0
30,MT,451,cov201906,A,2019,6,2019-06-01,4.0
30,MT,452,cov201906,C,2019,6,2019-06-01,2.0
30,MT,453,cov201906,A,2019,6,2019-06-01,4.0
30,MT,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
31,NE,441,cov201906,A,2019,6,2019-06-01,4.0
31,NE,442,cov201906,A,2019,6,2019-06-01,4.0
31,NE,443,cov201906,A,2019,6,2019-06-01,4.0
31,NE,444,cov201906,A,2019,6,2019-06-01,4.0
31,NE,445,cov201906,B,2019,6,2019-06-01,3.0
31,NE,446,cov201906,A,2019,6,2019-06-01,4.0
31,NE,447,cov201906,A,2019,6,2019-06-01,4.0
31,NE,448,cov201906,A,2019,6,2019-06-01,4.0
31,NE,451,cov201906,A,2019,6,2019-06-01,4.0
31,NE,452,cov201906,D,2019,6,2019-06-01,1.0
31,NE,453,cov201906,A,2019,6,2019-06-01,4.0
31,NE,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
32,NV,441,cov201906,A,2019,6,2019-06-01,4.0
32,NV,442,cov201906,A,2019,6,2019-06-01,4.0
32,NV,443,cov201906,A,2019,6,2019-06-01,4.0
32,NV,444,cov201906,A,2019,6,2019-06-01,4.0
32,NV,445,cov201906,B,2019,6,2019-06-01,3.0
32,NV,446,cov201906,A,2019,6,2019-06-01,4.0
32,NV,447,cov201906,A,2019,6,2019-06-01,4.0
32,NV,448,cov201906,A,2019,6,2019-06-01,4.0
32,NV,451,cov201906,C,2019,6,2019-06-01,2.0
32,NV,452,cov201906,D,2019,6,2019-06-01,1.0
32,NV,453,cov201906,A,2019,6,2019-06-01,4.0
32,NV,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
33,NH,441,cov201906,A,2019,6,2019-06-01,4.0
33,NH,442,cov201906,A,2019,6,2019-06-01,4.0
33,NH,443,cov201906,A,2019,6,2019-06-01,4.0
33,NH,444,cov201906,A,2019,6,2019-06-01,4.0
33,NH,445,cov201906,C,2019,6,2019-06-01,2.0
33,NH,446,cov201906,A,2019,6,2019-06-01,4.0
33,NH,447,cov201906,A,2019,6,2019-06-01,4.0
33,NH,448,cov201906,A,2019,6,2019-06-01,4.0
33,NH,451,cov201906,B,2019,6,2019-06-01,3.0
33,NH,452,cov201906,D,2019,6,2019-06-01,1.0
33,NH,453,cov201906,A,2019,6,2019-06-01,4.0
33,NH,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
34,NJ,441,cov201906,B,2019,6,2019-06-01,3.0
34,NJ,442,cov201906,A,2019,6,2019-06-01,4.0
34,NJ,443,cov201906,A,2019,6,2019-06-01,4.0
34,NJ,444,cov201906,A,2019,6,2019-06-01,4.0
34,NJ,445,cov201906,C,2019,6,2019-06-01,2.0
34,NJ,446,cov201906,A,2019,6,2019-06-01,4.0
34,NJ,447,cov201906,A,2019,6,2019-06-01,4.0
34,NJ,448,cov201906,A,2019,6,2019-06-01,4.0
34,NJ,451,cov201906,C,2019,6,2019-06-01,2.0
34,NJ,452,cov201906,C,2019,6,2019-06-01,2.0
34,NJ,453,cov201906,A,2019,6,2019-06-01,4.0
34,NJ,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
35,NM,441,cov201906,A,2019,6,2019-06-01,4.0
35,NM,442,cov201906,A,2019,6,2019-06-01,4.0
35,NM,443,cov201906,A,2019,6,2019-06-01,4.0
35,NM,444,cov201906,A,2019,6,2019-06-01,4.0
35,NM,445,cov201906,B,2019,6,2019-06-01,3.0
35,NM,446,cov201906,A,2019,6,2019-06-01,4.0
35,NM,447,cov201906,A,2019,6,2019-06-01,4.0
35,NM,448,cov201906,A,2019,6,2019-06-01,4.0
35,NM,451,cov201906,B,2019,6,2019-06-01,3.0
35,NM,452,cov201906,D,2019,6,2019-06-01,1.0
35,NM,453,cov201906,B,2019,6,2019-06-01,3.0
35,NM,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
36,NY,441,cov201906,B,2019,6,2019-06-01,3.0
36,NY,442,cov201906,A,2019,6,2019-06-01,4.0
36,NY,443,cov201906,A,2019,6,2019-06-01,4.0
36,NY,444,cov201906,A,2019,6,2019-06-01,4.0
36,NY,445,cov201906,C,2019,6,2019-06-01,2.0
36,NY,446,cov201906,A,2019,6,2019-06-01,4.0
36,NY,447,cov201906,A,2019,6,2019-06-01,4.0
36,NY,448,cov201906,A,2019,6,2019-06-01,4.0
36,NY,451,cov201906,B,2019,6,2019-06-01,3.0
36,NY,452,cov201906,C,2019,6,2019-06-01,2.0
36,NY,453,cov201906,B,2019,6,2019-06-01,3.0
36,NY,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
37,NC,441,cov201906,B,2019,6,2019-06-01,3.0
37,NC,442,cov201906,A,2019,6,2019-06-01,4.0
37,NC,443,cov201906,A,2019,6,2019-06-01,4.0
37,NC,444,cov201906,A,2019,6,2019-06-01,4.0
37,NC,445,cov201906,B,2019,6,2019-06-01,3.0
37,NC,446,cov201906,A,2019,6,2019-06-01,4.0
37,NC,447,cov201906,A,2019,6,2019-06-01,4.0
37,NC,448,cov201906,A,2019,6,2019-06-01,4.0
37,NC,451,cov201906,B,2019,6,2019-06-01,3.0
37,NC,452,cov201906,D,2019,6,2019-06-01,1.0
37,NC,453,cov201906,B,2019,6,2019-06-01,3.0
37,NC,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
38,ND,441,cov201906,A,2019,6,2019-06-01,4.0
38,ND,442,cov201906,A,2019,6,2019-06-01,4.0
38,ND,443,cov201906,A,2019,6,2019-06-01,4.0
38,ND,444,cov201906,A,2019,6,2019-06-01,4.0
38,ND,445,cov201906,C,2019,6,2019-06-01,2.0
38,ND,446,cov201906,A,2019,6,2019-06-01,4.0
38,ND,447,cov201906,A,2019,6,2019-06-01,4.0
38,ND,448,cov201906,A,2019,6,2019-06-01,4.0
38,ND,451,cov201906,D,2019,6,2019-06-01,1.0
38,ND,452,cov201906,D,2019,6,2019-06-01,1.0
38,ND,453,cov201906,A,2019,6,2019-06-01,4.0
38,ND,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
39,OH,441,cov201906,B,2019,6,2019-06-01,3.0
39,OH,442,cov201906,A,2019,6,2019-06-01,4.0
39,OH,443,cov201906,A,2019,6,2019-06-01,4.0
39,OH,444,cov201906,A,2019,6,2019-06-01,4.0
39,OH,445,cov201906,A,2019,6,2019-06-01,4.0
39,OH,446,cov201906,B,2019,6,2019-06-01,3.0
39,OH,447,cov201906,A,2019,6,2019-06-01,4.0
39,OH,448,cov201906,A,2019,6,2019-06-01,4.0
39,OH,451,cov201906,B,2019,6,2019-06-01,3.0
39,OH,452,cov201906,C,2019,6,2019-06-01,2.0
39,OH,453,cov201906,A,2019,6,2019-06-01,4.0
39,OH,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
40,OK,441,cov201906,A,2019,6,2019-06-01,4.0
40,OK,442,cov201906,A,2019,6,2019-06-01,4.0
40,OK,443,cov201906,A,2019,6,2019-06-01,4.0
40,OK,444,cov201906,A,2019,6,2019-06-01,4.0
40,OK,445,cov201906,C,2019,6,2019-06-01,2.0
40,OK,446,cov201906,A,2019,6,2019-06-01,4.0
40,OK,447,cov201906,A,2019,6,2019-06-01,4.0
40,OK,448,cov201906,A,2019,6,2019-06-01,4.0
40,OK,451,cov201906,A,2019,6,2019-06-01,4.0
40,OK,452,cov201906,D,2019,6,2019-06-01,1.0
40,OK,453,cov201906,B,2019,6,2019-06-01,3.0
40,OK,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
41,OR,441,cov201906,A,2019,6,2019-06-01,4.0
41,OR,442,cov201906,A,2019,6,2019-06-01,4.0
41,OR,443,cov201906,A,2019,6,2019-06-01,4.0
41,OR,444,cov201906,A,2019,6,2019-06-01,4.0
41,OR,445,cov201906,C,2019,6,2019-06-01,2.0
41,OR,446,cov201906,A,2019,6,2019-06-01,4.0
41,OR,447,cov201906,A,2019,6,2019-06-01,4.0
41,OR,448,cov201906,A,2019,6,2019-06-01,4.0
41,OR,451,cov201906,A,2019,6,2019-06-01,4.0
41,OR,452,cov201906,B,2019,6,2019-06-01,3.0
41,OR,453,cov201906,A,2019,6,2019-06-01,4.0
41,OR,TOTAL,cov201906,A,2019,6,2019-06-01,4.0
42,PA,441,cov201906,B,2019,6,2019-06-01,3.0
42,PA,442,cov201906,A,2019,6,2019-06-01,4.0
42,PA,443,cov201906,A,2019,6,2019-06-01,4.0
42,PA,444,cov201906,A,2019,6,2019-06-01,4.0
42,PA,445,cov201906,D,2019,6,2019-06-01,1.0
42,PA,446,cov201906,A,2019,6,2019-06-01,4.0
42,PA,447,cov201906,A,2019,6,2019-06-01,4.0
42,PA,448,cov201906,A,2019,6,2019-06-01,4.0
42,PA,451,cov201906,B,2019,6,2019-06-01,3.0
42,PA,452,cov201906,C,2019,6,2019-06-01,2.0
42,PA,453,cov201906,B,2019,6,2019-06-01,3.0
42,PA,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
44,RI,441,cov201906,A,2019,6,2019-06-01,4.0
44,RI,442,cov201906,A,2019,6,2019-06-01,4.0
44,RI,443,cov201906,A,2019,6,2019-06-01,4.0
44,RI,444,cov201906,A,2019,6,2019-06-01,4.0
44,RI,445,cov201906,D,2019,6,2019-06-01,1.0
44,RI,446,cov201906,A,2019,6,2019-06-01,4.0
44,RI,447,cov201906,A,2019,6,2019-06-01,4.0
44,RI,448,cov201906,A,2019,6,2019-06-01,4.0
44,RI,451,cov201906,C,2019,6,2019-06-01,2.0
44,RI,452,cov201906,C,2019,6,2019-06-01,2.0
44,RI,453,cov201906,A,2019,6,2019-06-01,4.0
44,RI,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
45,SC,441,cov201906,A,2019,6,2019-06-01,4.0
45,SC,442,cov201906,A,2019,6,2019-06-01,4.0
45,SC,443,cov201906,A,2019,6,2019-06-01,4.0
45,SC,444,cov201906,A,2019,6,2019-06-01,4.0
45,SC,445,cov201906,B,2019,6,2019-06-01,3.0
45,SC,446,cov201906,A,2019,6,2019-06-01,4.0
45,SC,447,cov201906,A,2019,6,2019-06-01,4.0
45,SC,448,cov201906,A,2019,6,2019-06-01,4.0
45,SC,451,cov201906,A,2019,6,2019-06-01,4.0
45,SC,452,cov201906,D,2019,6,2019-06-01,1.0
45,SC,453,cov201906,A,2019,6,2019-06-01,4.0
45,SC,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
46,SD,441,cov201906,A,2019,6,2019-06-01,4.0
46,SD,442,cov201906,A,2019,6,2019-06-01,4.0
46,SD,443,cov201906,A,2019,6,2019-06-01,4.0
46,SD,444,cov201906,A,2019,6,2019-06-01,4.0
46,SD,445,cov201906,B,2019,6,2019-06-01,3.0
46,SD,446,cov201906,A,2019,6,2019-06-01,4.0
46,SD,447,cov201906,A,2019,6,2019-06-01,4.0
46,SD,448,cov201906,B,2019,6,2019-06-01,3.0
46,SD,451,cov201906,C,2019,6,2019-06-01,2.0
46,SD,452,cov201906,C,2019,6,2019-06-01,2.0
46,SD,453,cov201906,A,2019,6,2019-06-01,4.0
46,SD,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
47,TN,441,cov201906,B,2019,6,2019-06-01,3.0
47,TN,442,cov201906,A,2019,6,2019-06-01,4.0
47,TN,443,cov201906,A,2019,6,2019-06-01,4.0
47,TN,444,cov201906,A,2019,6,2019-06-01,4.0
47,TN,445,cov201906,C,2019,6,2019-06-01,2.0
47,TN,446,cov201906,A,2019,6,2019-06-01,4.0
47,TN,447,cov201906,A,2019,6,2019-06-01,4.0
47,TN,448,cov201906,A,2019,6,2019-06-01,4.0
47,TN,451,cov201906,A,2019,6,2019-06-01,4.0
47,TN,452,cov201906,D,2019,6,2019-06-01,1.0
47,TN,453,cov201906,A,2019,6,2019-06-01,4.0
47,TN,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
48,TX,441,cov201906,B,2019,6,2019-06-01,3.0
48,TX,442,cov201906,A,2019,6,2019-06-01,4.0
48,TX,443,cov201906,A,2019,6,2019-06-01,4.0
48,TX,444,cov201906,A,2019,6,2019-06-01,4.0
48,TX,445,cov201906,D,2019,6,2019-06-01,1.0
48,TX,446,cov201906,A,2019,6,2019-06-01,4.0
48,TX,447,cov201906,A,2019,6,2019-06-01,4.0
48,TX,448,cov201906,A,2019,6,2019-06-01,4.0
48,TX,451,cov201906,C,2019,6,2019-06-01,2.0
48,TX,452,cov201906,D,2019,6,2019-06-01,1.0
48,TX,453,cov201906,A,2019,6,2019-06-01,4.0
48,TX,TOTAL,cov201906,B,2019,6,2019-06-01,3.0
49,UT,441,cov201906,A,2019,6,2019-06-01,4.0
49,UT,442,cov201906,A,2019,6,2019-06-01,4.0
49,UT,443,cov201906,A,2019,6,2019-06-01,4.0
49,UT,444,cov201906,A,2019,6,2019-06-01,4.0
