fips,stateabbr,naics,month_code,yoy_growth,year,month_number,date
24,MD,447,yy202103,36.9,2021,3,2021-03-01
24,MD,448,yy202103,111.9,2021,3,2021-03-01
24,MD,451,yy202103,94.5,2021,3,2021-03-01
24,MD,452,yy202103,6.3,2021,3,2021-03-01
24,MD,453,yy202103,34.1,2021,3,2021-03-01
24,MD,TOTAL,yy202103,28.5,2021,3,2021-03-01
25,MA,441,yy202103,59.1,2021,3,2021-03-01
25,MA,442,yy202103,46.5,2021,3,2021-03-01
25,MA,443,yy202103,52.1,2021,3,2021-03-01
25,MA,444,yy202103,34.2,2021,3,2021-03-01
25,MA,445,yy202103,-19.1,2021,3,2021-03-01
25,MA,446,yy202103,4.0,2021,3,2021-03-01
25,MA,447,yy202103,,2021,3,2021-03-01
25,MA,448,yy202103,124.7,2021,3,2021-03-01
25,MA,451,yy202103,119.6,2021,3,2021-03-01
25,MA,452,yy202103,5.7,2021,3,2021-03-01
25,MA,453,yy202103,49.7,2021,3,2021-03-01
25,MA,TOTAL,yy202103,19.2,2021,3,2021-03-01
26,MI,441,yy202103,75.8,2021,3,2021-03-01
26,MI,442,yy202103,28.8,2021,3,2021-03-01
26,MI,443,yy202103,50.9,2021,3,2021-03-01
26,MI,444,yy202103,38.5,2021,3,2021-03-01
26,MI,445,yy202103,-7.9,2021,3,2021-03-01
26,MI,446,yy202103,5.1,2021,3,2021-03-01
26,MI,447,yy202103,40.5,2021,3,2021-03-01
26,MI,448,yy202103,117.1,2021,3,2021-03-01
26,MI,451,yy202103,76.3,2021,3,2021-03-01
26,MI,452,yy202103,7.9,2021,3,2021-03-01
26,MI,453,yy202103,39.6,2021,3,2021-03-01
26,MI,TOTAL,yy202103,33.5,2021,3,2021-03-01
27,MN,441,yy202103,82.0,2021,3,2021-03-01
27,MN,442,yy202103,57.1,2021,3,2021-03-01
27,MN,443,yy202103,18.4,2021,3,2021-03-01
27,MN,444,yy202103,31.5,2021,3,2021-03-01
27,MN,445,yy202103,-5.5,2021,3,2021-03-01
27,MN,446,yy202103,16.5,2021,3,2021-03-01
27,MN,447,yy202103,35.4,2021,3,2021-03-01
27,MN,448,yy202103,114.6,2021,3,2021-03-01
27,MN,451,yy202103,72.7,2021,3,2021-03-01
27,MN,452,yy202103,1.9,2021,3,2021-03-01
27,MN,453,yy202103,46.5,2021,3,2021-03-01
27,MN,TOTAL,yy202103,34.4,2021,3,2021-03-01
28,MS,441,yy202103,104.5,2021,3,2021-03-01
28,MS,442,yy202103,75.0,2021,3,2021-03-01
28,MS,443,yy202103,33.9,2021,3,2021-03-01
28,MS,444,yy202103,37.4,2021,3,2021-03-01
28,MS,445,yy202103,-4.7,2021,3,2021-03-01
28,MS,446,yy202103,-4.0,2021,3,2021-03-01
28,MS,447,yy202103,41.9,2021,3,2021-03-01
28,MS,448,yy202103,113.2,2021,3,2021-03-01
28,MS,451,yy202103,,2021,3,2021-03-01
28,MS,452,yy202103,-0.1,2021,3,2021-03-01
28,MS,453,yy202103,46.6,2021,3,2021-03-01
28,MS,TOTAL,yy202103,29.9,2021,3,2021-03-01
29,MO,441,yy202103,74.4,2021,3,2021-03-01
29,MO,442,yy202103,64.5,2021,3,2021-03-01
29,MO,443,yy202103,39.2,2021,3,2021-03-01
29,MO,444,yy202103,42.0,2021,3,2021-03-01
29,MO,445,yy202103,-12.4,2021,3,2021-03-01
29,MO,446,yy202103,9.3,2021,3,2021-03-01
29,MO,447,yy202103,42.3,2021,3,2021-03-01
29,MO,448,yy202103,113.6,2021,3,2021-03-01
29,MO,451,yy202103,,2021,3,2021-03-01
29,MO,452,yy202103,8.4,2021,3,2021-03-01
29,MO,453,yy202103,42.2,2021,3,2021-03-01
29,MO,TOTAL,yy202103,32.6,2021,3,2021-03-01
30,MT,441,yy202103,79.8,2021,3,2021-03-01
30,MT,442,yy202103,48.4,2021,3,2021-03-01
30,MT,443,yy202103,44.8,2021,3,2021-03-01
30,MT,444,yy202103,36.0,2021,3,2021-03-01
30,MT,445,yy202103,-9.5,2021,3,2021-03-01
30,MT,446,yy202103,14.1,2021,3,2021-03-01
30,MT,447,yy202103,21.8,2021,3,2021-03-01
30,MT,448,yy202103,,2021,3,2021-03-01
30,MT,451,yy202103,77.8,2021,3,2021-03-01
30,MT,452,yy202103,8.2,2021,3,2021-03-01
30,MT,453,yy202103,54.3,2021,3,2021-03-01
30,MT,TOTAL,yy202103,34.7,2021,3,2021-03-01
31,NE,441,yy202103,57.8,2021,3,2021-03-01
31,NE,442,yy202103,62.2,2021,3,2021-03-01
31,NE,443,yy202103,57.4,2021,3,2021-03-01
31,NE,444,yy202103,37.2,2021,3,2021-03-01
31,NE,445,yy202103,-4.4,2021,3,2021-03-01
31,NE,446,yy202103,17.4,2021,3,2021-03-01
31,NE,447,yy202103,22.5,2021,3,2021-03-01
31,NE,448,yy202103,123.4,2021,3,2021-03-01
31,NE,451,yy202103,,2021,3,2021-03-01
31,NE,452,yy202103,-0.1,2021,3,2021-03-01
31,NE,453,yy202103,49.8,2021,3,2021-03-01
31,NE,TOTAL,yy202103,27.7,2021,3,2021-03-01
32,NV,441,yy202103,81.8,2021,3,2021-03-01
32,NV,442,yy202103,50.1,2021,3,2021-03-01
32,NV,443,yy202103,33.7,2021,3,2021-03-01
32,NV,444,yy202103,35.4,2021,3,2021-03-01
32,NV,445,yy202103,-2.9,2021,3,2021-03-01
32,NV,446,yy202103,11.1,2021,3,2021-03-01
32,NV,447,yy202103,28.0,2021,3,2021-03-01
32,NV,448,yy202103,121.3,2021,3,2021-03-01
32,NV,451,yy202103,115.8,2021,3,2021-03-01
32,NV,452,yy202103,7.7,2021,3,2021-03-01
32,NV,453,yy202103,41.6,2021,3,2021-03-01
32,NV,TOTAL,yy202103,37.9,2021,3,2021-03-01
33,NH,441,yy202103,74.1,2021,3,2021-03-01
33,NH,442,yy202103,56.0,2021,3,2021-03-01
33,NH,443,yy202103,26.3,2021,3,2021-03-01
33,NH,444,yy202103,38.4,2021,3,2021-03-01
33,NH,445,yy202103,-38.0,2021,3,2021-03-01
33,NH,446,yy202103,4.6,2021,3,2021-03-01
33,NH,447,yy202103,-5.8,2021,3,2021-03-01
33,NH,448,yy202103,114.3,2021,3,2021-03-01
33,NH,451,yy202103,94.7,2021,3,2021-03-01
33,NH,452,yy202103,7.1,2021,3,2021-03-01
33,NH,453,yy202103,33.7,2021,3,2021-03-01
33,NH,TOTAL,yy202103,19.4,2021,3,2021-03-01
34,NJ,441,yy202103,75.2,2021,3,2021-03-01
34,NJ,442,yy202103,55.8,2021,3,2021-03-01
34,NJ,443,yy202103,40.7,2021,3,2021-03-01
34,NJ,444,yy202103,34.7,2021,3,2021-03-01
34,NJ,445,yy202103,-7.6,2021,3,2021-03-01
34,NJ,446,yy202103,3.9,2021,3,2021-03-01
34,NJ,447,yy202103,55.5,2021,3,2021-03-01
34,NJ,448,yy202103,126.6,2021,3,2021-03-01
34,NJ,451,yy202103,98.3,2021,3,2021-03-01
34,NJ,452,yy202103,11.0,2021,3,2021-03-01
34,NJ,453,yy202103,27.1,2021,3,2021-03-01
34,NJ,TOTAL,yy202103,30.8,2021,3,2021-03-01
35,NM,441,yy202103,68.0,2021,3,2021-03-01
35,NM,442,yy202103,65.0,2021,3,2021-03-01
35,NM,443,yy202103,44.1,2021,3,2021-03-01
35,NM,444,yy202103,38.6,2021,3,2021-03-01
35,NM,445,yy202103,-3.8,2021,3,2021-03-01
35,NM,446,yy202103,7.8,2021,3,2021-03-01
35,NM,447,yy202103,27.0,2021,3,2021-03-01
35,NM,448,yy202103,113.0,2021,3,2021-03-01
35,NM,451,yy202103,89.8,2021,3,2021-03-01
35,NM,452,yy202103,4.3,2021,3,2021-03-01
35,NM,453,yy202103,48.8,2021,3,2021-03-01
35,NM,TOTAL,yy202103,30.4,2021,3,2021-03-01
36,NY,441,yy202103,58.4,2021,3,2021-03-01
36,NY,442,yy202103,52.2,2021,3,2021-03-01
36,NY,443,yy202103,44.5,2021,3,2021-03-01
36,NY,444,yy202103,29.0,2021,3,2021-03-01
36,NY,445,yy202103,-14.8,2021,3,2021-03-01
36,NY,446,yy202103,4.9,2021,3,2021-03-01
36,NY,447,yy202103,18.8,2021,3,2021-03-01
36,NY,448,yy202103,108.2,2021,3,2021-03-01
36,NY,451,yy202103,63.4,2021,3,2021-03-01
36,NY,452,yy202103,8.1,2021,3,2021-03-01
36,NY,453,yy202103,26.6,2021,3,2021-03-01
36,NY,TOTAL,yy202103,24.0,2021,3,2021-03-01
37,NC,441,yy202103,76.0,2021,3,2021-03-01
37,NC,442,yy202103,58.4,2021,3,2021-03-01
37,NC,443,yy202103,32.3,2021,3,2021-03-01
37,NC,444,yy202103,41.7,2021,3,2021-03-01
37,NC,445,yy202103,-26.6,2021,3,2021-03-01
37,NC,446,yy202103,4.0,2021,3,2021-03-01
37,NC,447,yy202103,33.2,2021,3,2021-03-01
37,NC,448,yy202103,107.2,2021,3,2021-03-01
37,NC,451,yy202103,55.7,2021,3,2021-03-01
37,NC,452,yy202103,-2.0,2021,3,2021-03-01
37,NC,453,yy202103,49.5,2021,3,2021-03-01
37,NC,TOTAL,yy202103,22.8,2021,3,2021-03-01
38,ND,441,yy202103,83.4,2021,3,2021-03-01
38,ND,442,yy202103,59.7,2021,3,2021-03-01
38,ND,443,yy202103,42.5,2021,3,2021-03-01
38,ND,444,yy202103,29.8,2021,3,2021-03-01
38,ND,445,yy202103,-12.8,2021,3,2021-03-01
38,ND,446,yy202103,21.0,2021,3,2021-03-01
38,ND,447,yy202103,27.5,2021,3,2021-03-01
38,ND,448,yy202103,118.2,2021,3,2021-03-01
38,ND,451,yy202103,,2021,3,2021-03-01
38,ND,452,yy202103,4.2,2021,3,2021-03-01
38,ND,453,yy202103,46.1,2021,3,2021-03-01
38,ND,TOTAL,yy202103,39.9,2021,3,2021-03-01
39,OH,441,yy202103,78.1,2021,3,2021-03-01
39,OH,442,yy202103,54.4,2021,3,2021-03-01
39,OH,443,yy202103,44.2,2021,3,2021-03-01
39,OH,444,yy202103,39.1,2021,3,2021-03-01
39,OH,445,yy202103,-10.6,2021,3,2021-03-01
39,OH,446,yy202103,5.2,2021,3,2021-03-01
39,OH,447,yy202103,28.4,2021,3,2021-03-01
39,OH,448,yy202103,124.4,2021,3,2021-03-01
39,OH,451,yy202103,120.2,2021,3,2021-03-01
39,OH,452,yy202103,10.9,2021,3,2021-03-01
39,OH,453,yy202103,38.2,2021,3,2021-03-01
39,OH,TOTAL,yy202103,31.6,2021,3,2021-03-01
40,OK,441,yy202103,66.9,2021,3,2021-03-01
40,OK,442,yy202103,63.6,2021,3,2021-03-01
40,OK,443,yy202103,39.6,2021,3,2021-03-01
40,OK,444,yy202103,37.8,2021,3,2021-03-01
40,OK,445,yy202103,-17.0,2021,3,2021-03-01
40,OK,446,yy202103,10.3,2021,3,2021-03-01
40,OK,447,yy202103,54.1,2021,3,2021-03-01
40,OK,448,yy202103,97.1,2021,3,2021-03-01
40,OK,451,yy202103,,2021,3,2021-03-01
40,OK,452,yy202103,9.8,2021,3,2021-03-01
40,OK,453,yy202103,60.2,2021,3,2021-03-01
40,OK,TOTAL,yy202103,34.7,2021,3,2021-03-01
41,OR,441,yy202103,75.7,2021,3,2021-03-01
41,OR,442,yy202103,47.3,2021,3,2021-03-01
41,OR,443,yy202103,20.2,2021,3,2021-03-01
41,OR,444,yy202103,32.8,2021,3,2021-03-01
41,OR,445,yy202103,-0.3,2021,3,2021-03-01
41,OR,446,yy202103,7.1,2021,3,2021-03-01
41,OR,447,yy202103,47.2,2021,3,2021-03-01
41,OR,448,yy202103,141.0,2021,3,2021-03-01
41,OR,451,yy202103,89.4,2021,3,2021-03-01
41,OR,452,yy202103,11.2,2021,3,2021-03-01
41,OR,453,yy202103,40.9,2021,3,2021-03-01
41,OR,TOTAL,yy202103,37.3,2021,3,2021-03-01
42,PA,441,yy202103,79.5,2021,3,2021-03-01
42,PA,442,yy202103,53.9,2021,3,2021-03-01
42,PA,443,yy202103,43.5,2021,3,2021-03-01
42,PA,444,yy202103,34.2,2021,3,2021-03-01
42,PA,445,yy202103,-7.0,2021,3,2021-03-01
42,PA,446,yy202103,-0.9,2021,3,2021-03-01
42,PA,447,yy202103,7.7,2021,3,2021-03-01
42,PA,448,yy202103,123.9,2021,3,2021-03-01
42,PA,451,yy202103,94.5,2021,3,2021-03-01
42,PA,452,yy202103,13.7,2021,3,2021-03-01
42,PA,453,yy202103,26.0,2021,3,2021-03-01
42,PA,TOTAL,yy202103,26.9,2021,3,2021-03-01
44,RI,441,yy202103,63.9,2021,3,2021-03-01
44,RI,442,yy202103,60.9,2021,3,2021-03-01
44,RI,443,yy202103,46.8,2021,3,2021-03-01
44,RI,444,yy202103,34.1,2021,3,2021-03-01
44,RI,445,yy202103,-15.9,2021,3,2021-03-01
44,RI,446,yy202103,4.3,2021,3,2021-03-01
44,RI,447,yy202103,,2021,3,2021-03-01
44,RI,448,yy202103,128.3,2021,3,2021-03-01
44,RI,451,yy202103,127.8,2021,3,2021-03-01
44,RI,452,yy202103,2.4,2021,3,2021-03-01
44,RI,453,yy202103,24.0,2021,3,2021-03-01
44,RI,TOTAL,yy202103,16.7,2021,3,2021-03-01
45,SC,441,yy202103,75.7,2021,3,2021-03-01
45,SC,442,yy202103,47.4,2021,3,2021-03-01
45,SC,443,yy202103,20.2,2021,3,2021-03-01
45,SC,444,yy202103,44.4,2021,3,2021-03-01
45,SC,445,yy202103,-17.8,2021,3,2021-03-01
45,SC,446,yy202103,5.1,2021,3,2021-03-01
45,SC,447,yy202103,35.4,2021,3,2021-03-01
45,SC,448,yy202103,104.4,2021,3,2021-03-01
45,SC,451,yy202103,72.1,2021,3,2021-03-01
45,SC,452,yy202103,3.3,2021,3,2021-03-01
45,SC,453,yy202103,50.9,2021,3,2021-03-01
45,SC,TOTAL,yy202103,26.5,2021,3,2021-03-01
46,SD,441,yy202103,96.9,2021,3,2021-03-01
46,SD,442,yy202103,73.3,2021,3,2021-03-01
46,SD,443,yy202103,54.3,2021,3,2021-03-01
46,SD,444,yy202103,32.2,2021,3,2021-03-01
46,SD,445,yy202103,-5.9,2021,3,2021-03-01
46,SD,446,yy202103,14.4,2021,3,2021-03-01
46,SD,447,yy202103,33.0,2021,3,2021-03-01
46,SD,448,yy202103,124.7,2021,3,2021-03-01
46,SD,451,yy202103,85.3,2021,3,2021-03-01
46,SD,452,yy202103,3.6,2021,3,2021-03-01
46,SD,453,yy202103,69.4,2021,3,2021-03-01
46,SD,TOTAL,yy202103,44.2,2021,3,2021-03-01
47,TN,441,yy202103,93.9,2021,3,2021-03-01
47,TN,442,yy202103,58.3,2021,3,2021-03-01
47,TN,443,yy202103,33.1,2021,3,2021-03-01
47,TN,444,yy202103,37.8,2021,3,2021-03-01
47,TN,445,yy202103,-12.2,2021,3,2021-03-01
47,TN,446,yy202103,6.6,2021,3,2021-03-01
47,TN,447,yy202103,45.2,2021,3,2021-03-01
47,TN,448,yy202103,116.3,2021,3,2021-03-01
47,TN,451,yy202103,,2021,3,2021-03-01
47,TN,452,yy202103,6.8,2021,3,2021-03-01
47,TN,453,yy202103,43.5,2021,3,2021-03-01
47,TN,TOTAL,yy202103,36.3,2021,3,2021-03-01
48,TX,441,yy202103,79.0,2021,3,2021-03-01
48,TX,442,yy202103,62.0,2021,3,2021-03-01
48,TX,443,yy202103,30.7,2021,3,2021-03-01
48,TX,444,yy202103,35.0,2021,3,2021-03-01
48,TX,445,yy202103,-5.0,2021,3,2021-03-01
48,TX,446,yy202103,10.4,2021,3,2021-03-01
48,TX,447,yy202103,43.4,2021,3,2021-03-01
48,TX,448,yy202103,112.0,2021,3,2021-03-01
48,TX,451,yy202103,62.1,2021,3,2021-03-01
48,TX,452,yy202103,9.0,2021,3,2021-03-01
48,TX,453,yy202103,42.1,2021,3,2021-03-01
48,TX,TOTAL,yy202103,38.3,2021,3,2021-03-01
49,UT,441,yy202103,81.1,2021,3,2021-03-01
49,UT,442,yy202103,58.4,2021,3,2021-03-01
49,UT,443,yy202103,23.8,2021,3,2021-03-01
49,UT,444,yy202103,37.2,2021,3,2021-03-01
49,UT,445,yy202103,-10.2,2021,3,2021-03-01
49,UT,446,yy202103,16.6,2021,3,2021-03-01
49,UT,447,yy202103,40.4,2021,3,2021-03-01
49,UT,448,yy202103,137.3,2021,3,2021-03-01
49,UT,451,yy202103,89.3,2021,3,2021-03-01
49,UT,452,yy202103,10.8,2021,3,2021-03-01
49,UT,453,yy202103,54.3,2021,3,2021-03-01
49,UT,TOTAL,yy202103,38.0,2021,3,2021-03-01
50,VT,441,yy202103,,2021,3,2021-03-01
50,VT,442,yy202103,55.6,2021,3,2021-03-01
50,VT,443,yy202103,51.0,2021,3,2021-03-01
50,VT,444,yy202103,35.9,2021,3,2021-03-01
50,VT,445,yy202103,-38.4,2021,3,2021-03-01
50,VT,446,yy202103,-1.5,2021,3,2021-03-01
50,VT,447,yy202103,11.9,2021,3,2021-03-01
50,VT,448,yy202103,102.7,2021,3,2021-03-01
50,VT,451,yy202103,110.2,2021,3,2021-03-01
50,VT,452,yy202103,9.7,2021,3,2021-03-01
50,VT,453,yy202103,37.9,2021,3,2021-03-01
50,VT,TOTAL,yy202103,15.4,2021,3,2021-03-01
51,VA,441,yy202103,64.6,2021,3,2021-03-01
51,VA,442,yy202103,46.9,2021,3,2021-03-01
51,VA,443,yy202103,50.1,2021,3,2021-03-01
51,VA,444,yy202103,36.2,2021,3,2021-03-01
51,VA,445,yy202103,-23.7,2021,3,2021-03-01
51,VA,446,yy202103,6.4,2021,3,2021-03-01
51,VA,447,yy202103,48.1,2021,3,2021-03-01
51,VA,448,yy202103,111.0,2021,3,2021-03-01
51,VA,451,yy202103,,2021,3,2021-03-01
51,VA,452,yy202103,8.5,2021,3,2021-03-01
51,VA,453,yy202103,40.5,2021,3,2021-03-01
51,VA,TOTAL,yy202103,25.4,2021,3,2021-03-01
53,WA,441,yy202103,83.2,2021,3,2021-03-01
53,WA,442,yy202103,42.1,2021,3,2021-03-01
53,WA,443,yy202103,41.0,2021,3,2021-03-01
53,WA,444,yy202103,33.7,2021,3,2021-03-01
53,WA,445,yy202103,-7.2,2021,3,2021-03-01
53,WA,446,yy202103,9.8,2021,3,2021-03-01
53,WA,447,yy202103,65.3,2021,3,2021-03-01
53,WA,448,yy202103,166.3,2021,3,2021-03-01
53,WA,451,yy202103,86.8,2021,3,2021-03-01
53,WA,452,yy202103,15.7,2021,3,2021-03-01
53,WA,453,yy202103,41.8,2021,3,2021-03-01
53,WA,TOTAL,yy202103,37.4,2021,3,2021-03-01
54,WV,441,yy202103,59.3,2021,3,2021-03-01
54,WV,442,yy202103,54.3,2021,3,2021-03-01
54,WV,443,yy202103,48.4,2021,3,2021-03-01
54,WV,444,yy202103,38.0,2021,3,2021-03-01
54,WV,445,yy202103,-12.8,2021,3,2021-03-01
54,WV,446,yy202103,3.3,2021,3,2021-03-01
54,WV,447,yy202103,26.6,2021,3,2021-03-01
54,WV,448,yy202103,114.4,2021,3,2021-03-01
54,WV,451,yy202103,,2021,3,2021-03-01
54,WV,452,yy202103,7.5,2021,3,2021-03-01
54,WV,453,yy202103,39.0,2021,3,2021-03-01
54,WV,TOTAL,yy202103,21.7,2021,3,2021-03-01
55,WI,441,yy202103,75.1,2021,3,2021-03-01
55,WI,442,yy202103,51.5,2021,3,2021-03-01
55,WI,443,yy202103,37.6,2021,3,2021-03-01
55,WI,444,yy202103,30.3,2021,3,2021-03-01
55,WI,445,yy202103,-10.6,2021,3,2021-03-01
55,WI,446,yy202103,13.6,2021,3,2021-03-01
55,WI,447,yy202103,35.1,2021,3,2021-03-01
55,WI,448,yy202103,115.0,2021,3,2021-03-01
55,WI,451,yy202103,68.2,2021,3,2021-03-01
55,WI,452,yy202103,0.5,2021,3,2021-03-01
55,WI,453,yy202103,54.7,2021,3,2021-03-01
55,WI,TOTAL,yy202103,29.6,2021,3,2021-03-01
56,WY,441,yy202103,73.0,2021,3,2021-03-01
56,WY,442,yy202103,53.3,2021,3,2021-03-01
56,WY,443,yy202103,18.6,2021,3,2021-03-01
56,WY,444,yy202103,32.5,2021,3,2021-03-01
56,WY,445,yy202103,-10.5,2021,3,2021-03-01
56,WY,446,yy202103,10.9,2021,3,2021-03-01
56,WY,447,yy202103,,2021,3,2021-03-01
56,WY,448,yy202103,,2021,3,2021-03-01
56,WY,451,yy202103,,2021,3,2021-03-01
56,WY,452,yy202103,-1.9,2021,3,2021-03-01
56,WY,453,yy202103,36.6,2021,3,2021-03-01
56,WY,TOTAL,yy202103,21.5,2021,3,2021-03-01
0,USA,441,yy202104,105.1,2021,4,2021-04-01
0,USA,442,yy202104,206.6,2021,4,2021-04-01
0,USA,443,yy202104,148.2,2021,4,2021-04-01
0,USA,444,yy202104,31.9,2021,4,2021-04-01
0,USA,445,yy202104,1.1,2021,4,2021-04-01
0,USA,446,yy202104,22.1,2021,4,2021-04-01
0,USA,447,yy202104,67.1,2021,4,2021-04-01
0,USA,448,yy202104,750.9,2021,4,2021-04-01
0,USA,451,yy202104,146.2,2021,4,2021-04-01
0,USA,452,yy202104,18.8,2021,4,2021-04-01
0,USA,453,yy202104,88.2,2021,4,2021-04-01
0,USA,TOTAL,yy202104,53.2,2021,4,2021-04-01
1,AL,441,yy202104,100.1,2021,4,2021-04-01
1,AL,442,yy202104,,2021,4,2021-04-01
1,AL,443,yy202104,38.1,2021,4,2021-04-01
1,AL,444,yy202104,35.7,2021,4,2021-04-01
1,AL,445,yy202104,-3.1,2021,4,2021-04-01
1,AL,446,yy202104,15.3,2021,4,2021-04-01
1,AL,447,yy202104,73.1,2021,4,2021-04-01
1,AL,448,yy202104,,2021,4,2021-04-01
1,AL,451,yy202104,,2021,4,2021-04-01
1,AL,452,yy202104,58.1,2021,4,2021-04-01
1,AL,453,yy202104,90.6,2021,4,2021-04-01
1,AL,TOTAL,yy202104,54.2,2021,4,2021-04-01
2,AK,441,yy202104,84.3,2021,4,2021-04-01
2,AK,442,yy202104,,2021,4,2021-04-01
2,AK,443,yy202104,194.2,2021,4,2021-04-01
2,AK,444,yy202104,29.8,2021,4,2021-04-01
2,AK,445,yy202104,-9.3,2021,4,2021-04-01
2,AK,446,yy202104,30.0,2021,4,2021-04-01
2,AK,447,yy202104,75.5,2021,4,2021-04-01
2,AK,448,yy202104,,2021,4,2021-04-01
2,AK,451,yy202104,,2021,4,2021-04-01
2,AK,452,yy202104,7848.4,2021,4,2021-04-01
2,AK,453,yy202104,85.9,2021,4,2021-04-01
2,AK,TOTAL,yy202104,86.4,2021,4,2021-04-01
4,AZ,441,yy202104,103.3,2021,4,2021-04-01
4,AZ,442,yy202104,273.1,2021,4,2021-04-01
4,AZ,443,yy202104,141.2,2021,4,2021-04-01
4,AZ,444,yy202104,30.1,2021,4,2021-04-01
4,AZ,445,yy202104,8.7,2021,4,2021-04-01
4,AZ,446,yy202104,36.2,2021,4,2021-04-01
4,AZ,447,yy202104,62.8,2021,4,2021-04-01
4,AZ,448,yy202104,,2021,4,2021-04-01
4,AZ,451,yy202104,,2021,4,2021-04-01
4,AZ,452,yy202104,134.3,2021,4,2021-04-01
4,AZ,453,yy202104,,2021,4,2021-04-01
4,AZ,TOTAL,yy202104,80.1,2021,4,2021-04-01
5,AR,441,yy202104,100.8,2021,4,2021-04-01
5,AR,442,yy202104,,2021,4,2021-04-01
5,AR,443,yy202104,181.2,2021,4,2021-04-01
5,AR,444,yy202104,32.6,2021,4,2021-04-01
5,AR,445,yy202104,-1.7,2021,4,2021-04-01
5,AR,446,yy202104,16.1,2021,4,2021-04-01
5,AR,447,yy202104,78.4,2021,4,2021-04-01
5,AR,448,yy202104,,2021,4,2021-04-01
5,AR,451,yy202104,,2021,4,2021-04-01
5,AR,452,yy202104,63.1,2021,4,2021-04-01
5,AR,453,yy202104,89.6,2021,4,2021-04-01
5,AR,TOTAL,yy202104,61.0,2021,4,2021-04-01
6,CA,441,yy202104,109.5,2021,4,2021-04-01
6,CA,442,yy202104,189.8,2021,4,2021-04-01
6,CA,443,yy202104,167.8,2021,4,2021-04-01
6,CA,444,yy202104,35.0,2021,4,2021-04-01
6,CA,445,yy202104,2.0,2021,4,2021-04-01
6,CA,446,yy202104,22.7,2021,4,2021-04-01
6,CA,447,yy202104,108.4,2021,4,2021-04-01
6,CA,448,yy202104,,2021,4,2021-04-01
6,CA,451,yy202104,704.8,2021,4,2021-04-01
6,CA,452,yy202104,178.3,2021,4,2021-04-01
6,CA,453,yy202104,77.3,2021,4,2021-04-01
6,CA,TOTAL,yy202104,82.4,2021,4,2021-04-01
8,CO,441,yy202104,106.7,2021,4,2021-04-01
8,CO,442,yy202104,,2021,4,2021-04-01
8,CO,443,yy202104,140.8,2021,4,2021-04-01
8,CO,444,yy202104,30.5,2021,4,2021-04-01
8,CO,445,yy202104,5.2,2021,4,2021-04-01
8,CO,446,yy202104,28.0,2021,4,2021-04-01
8,CO,447,yy202104,39.8,2021,4,2021-04-01
8,CO,448,yy202104,580.8,2021,4,2021-04-01
8,CO,451,yy202104,134.4,2021,4,2021-04-01
8,CO,452,yy202104,92.1,2021,4,2021-04-01
8,CO,453,yy202104,67.9,2021,4,2021-04-01
8,CO,TOTAL,yy202104,66.0,2021,4,2021-04-01
9,CT,441,yy202104,106.9,2021,4,2021-04-01
9,CT,442,yy202104,,2021,4,2021-04-01
9,CT,443,yy202104,148.1,2021,4,2021-04-01
9,CT,444,yy202104,40.8,2021,4,2021-04-01
9,CT,445,yy202104,-4.7,2021,4,2021-04-01
9,CT,446,yy202104,21.0,2021,4,2021-04-01
9,CT,447,yy202104,,2021,4,2021-04-01
9,CT,448,yy202104,,2021,4,2021-04-01
9,CT,451,yy202104,,2021,4,2021-04-01
9,CT,452,yy202104,170.8,2021,4,2021-04-01
9,CT,453,yy202104,77.9,2021,4,2021-04-01
9,CT,TOTAL,yy202104,62.1,2021,4,2021-04-01
10,DE,441,yy202104,121.4,2021,4,2021-04-01
10,DE,442,yy202104,228.0,2021,4,2021-04-01
10,DE,443,yy202104,170.7,2021,4,2021-04-01
10,DE,444,yy202104,33.6,2021,4,2021-04-01
10,DE,445,yy202104,1.4,2021,4,2021-04-01
10,DE,446,yy202104,17.2,2021,4,2021-04-01
10,DE,447,yy202104,78.0,2021,4,2021-04-01
10,DE,448,yy202104,,2021,4,2021-04-01
10,DE,451,yy202104,,2021,4,2021-04-01
10,DE,452,yy202104,194.6,2021,4,2021-04-01
10,DE,453,yy202104,104.4,2021,4,2021-04-01
10,DE,TOTAL,yy202104,76.1,2021,4,2021-04-01
11,DC,441,yy202104,40.4,2021,4,2021-04-01
11,DC,442,yy202104,,2021,4,2021-04-01
11,DC,443,yy202104,,2021,4,2021-04-01
11,DC,444,yy202104,22.4,2021,4,2021-04-01
11,DC,445,yy202104,14.1,2021,4,2021-04-01
11,DC,446,yy202104,24.9,2021,4,2021-04-01
11,DC,447,yy202104,,2021,4,2021-04-01
11,DC,448,yy202104,229.2,2021,4,2021-04-01
11,DC,451,yy202104,,2021,4,2021-04-01
11,DC,452,yy202104,,2021,4,2021-04-01
11,DC,453,yy202104,145.1,2021,4,2021-04-01
11,DC,TOTAL,yy202104,-70.4,2021,4,2021-04-01
12,FL,441,yy202104,115.2,2021,4,2021-04-01
12,FL,442,yy202104,213.4,2021,4,2021-04-01
12,FL,443,yy202104,178.8,2021,4,2021-04-01
12,FL,444,yy202104,29.7,2021,4,2021-04-01
12,FL,445,yy202104,0.3,2021,4,2021-04-01
12,FL,446,yy202104,22.4,2021,4,2021-04-01
12,FL,447,yy202104,62.4,2021,4,2021-04-01
12,FL,448,yy202104,,2021,4,2021-04-01
12,FL,451,yy202104,,2021,4,2021-04-01
